deranged	O
Ca	I
(	I
2	I
+	I
)	I
handling	I
is	O
the	O
primary	O
culprit	O
in	O
extending	O
EMD	I
in	O
dyssynchronous	I
HF	I
,	O
with	O
the	O
other	O
aspects	O
of	O
remodeling	I
contributing	O
insignificantly	I
.	O

Mechanistically	O
,	O
we	O
found	O
that	O
abnormal	O
Ca	I
(	I
2	I
+	I
)	I
handling	I
in	O
dyssynchronous	I
HF	I
slows	O
myofiber	I
shortening	I
velocity	O
at	O
the	O
early-activated	O
septum	I
and	O
depresses	O
both	O
myofiber	I
shortening	I
and	O
stretch	O
rate	O
at	O
the	O
late-activated	O
lateral	O
wall	O
.	O

These	O
changes	O
in	O
myofiber	I
dynamics	I
delay	O
the	O
onset	O
of	O
myofiber	I
shortening	I
,	O
thus	O
giving	O
rise	O
to	O
prolonged	O
EMD	I
in	O
dyssynchronous	I
HF	I
.	O

Relationship	O
between	O
sex	O
,	O
ejection	I
fraction	I
,	O
and	O
B-type	I
natriuretic	I
peptide	I
levels	O
in	O
patients	I
hospitalized	I
with	O
heart	I
failure	I
and	O
associations	O
with	O
inhospital	I
outcomes	I
:	O
findings	O
from	O
the	O
Get	O
With	O
The	O
Guideline-Heart	I
Failure	I
Registry	O
.	O

BACKGROUND	O
:	O

In	O
heart	I
failure	I
(	O
HF	I
)	O
,	O
there	O
are	O
known	O
differences	O
in	O
plasma	I
B-type	I
natriuretic	I
peptide	I
(	O
BNP	I
)	O
levels	O
between	O
reduced	I
and	O
preserved	I
ejection	I
fraction	I
(	O
EF	I
)	O
,	O
but	O
few	O
HF	I
studies	O
have	O
explored	O
sex	O
differences	O
.	O

We	O
sought	O
to	O
evaluate	O
the	O
relationship	O
between	O
sex	O
,	O
EF	I
,	O
and	O
BNP	I
in	O
HF	I
patients	I
and	O
determine	O
prognostic	I
significance	I
of	O
BNP	I
as	O
it	O
relates	O
to	O
sex	O
and	O
EF	I
.	O

METHODS	O
:	O

We	O
included	O
hospitals	I
in	O
Get	O
With	O
The	O
Guidelines-Heart	I
Failure	I
that	O
admitted	O
99,930	O
HF	I
patients	I
with	O
reduced	I
(	O
EF	I
<	O
40	O
%	O
)	O
,	O
borderline	O
(	O
EF	I
40%-49	O
%	O
)	O
,	O
or	O
preserved	I
(	O
EF	I
≥50	O
%	O
)	O
EF	I
.	O

The	O
primary	I
end	I
point	I
was	O
inhospital	I
mortality	I
.	O

Multivariate	I
models	I
were	O
used	O
to	O
compute	O
odds	I
ratios	I
while	O
accounting	O
for	O
hospital	I
clustering	O
.	O

RESULTS	O
:	O

There	O
were	O
47,025	O
patients	I
with	O
reduced	I
(	O
37	O
%	O
female	O
)	O
,	O
13,950	O
with	O
borderline	O
(	O
48	O
%	O
female	O
)	O
,	O
and	O
38,955	O
with	O
preserved	I
(	O
65	O
%	O
female	O
)	O
EF	I
.	O

Women	O
compared	O
with	O
men	O
had	O
higher	O
admission	I
median	O
BNP	I
levels	O
with	O
the	O
greatest	O
difference	O
among	O
reduced	I
EF	I
and	O
smallest	O
difference	O
among	O
preserved	I
EF	I
(	O
median	O
BNP	I
in	O
women	O
vs	O
men	O
:	O
EF	I
reduced	O
1,259	O
vs	O
1,113	O
pg	O
/	O
mL	O
,	O
borderline	O
821	O
vs	O
732	O
pg	O
/	O
mL	O
,	O
and	O
preserved	O
559	O
vs	O
540	O
pg	O
/	O
mL	O
;	O
P	I
<	O
.001	O
all	O
comparisons	O
)	O
.	O

Ejection	I
fraction	I
and	O
sex	O
were	O
independently	O
associated	O
with	O
BNP	I
.	O

Inhospital	I
mortality	I
was	O
2.7	O
%	O
,	O
and	O
patients	I
above	O
the	O
median	O
BNP	I
level	O
had	O
higher	O
mortality	I
than	O
those	O
below	O
.	O

After	O
adjusting	O
for	O
over	O
20	O
clinical	I
variables	O
,	O
the	O
ability	O
of	O
BNP	I
to	O
predict	O
inhospital	I
mortality	I
was	O
similar	O
among	O
all	O
subgroups	O
(	O
P	I
for	O
heterogeneity	O
=	O
.47	O
)	O
.	O

CONCLUSIONS	O
:	O

In	O
a	O
large	O
registry	O
,	O
we	O
found	O
that	O
despite	O
sex	O
/	O
EF	I
differences	O
in	O
BNP	I
values	O
,	O
there	O
was	O
no	O
significant	I
difference	O
in	O
the	O
ability	O
of	O
BNP	I
to	O
predict	O
inhospital	I
mortality	I
among	O
these	O
subgroups	O
.	O

Implications	O
of	O
metric	O
choice	O
for	O
common	O
applications	O
of	O
readmission	I
metrics	O
.	O

OBJECTIVE	O
:	O

To	O
quantify	O
the	O
differential	O
impact	O
on	O
hospital	I
performance	O
of	O
three	O
readmission	I
metrics	O
:	O
all-cause	I
readmission	I
(	O
ACR	I
)	O
,	O
3M	O
Potential	O
Preventable	O
Readmission	I
(	O
PPR	O
)	O
,	O
and	O
Centers	O
for	O
Medicare	O
and	O
Medicaid	O
30-day	O
readmission	I
(	O
CMS	O
)	O
.	O

DATA	O
SOURCES	O
:	O

2000	O
-	O
2009	O
California	O
Office	O
of	O
Statewide	O
Health	I
Planning	O
and	O
Development	O
Patient	I
Discharge	I
Data	O
Nonpublic	O
file	O
.	O

STUDY	O
DESIGN	O
:	O

We	O
calculated	O
30-day	O
readmission	I
rates	O
using	O
three	O
metrics	O
,	O
for	O
three	O
disease	I
groups	O
:	O
heart	I
failure	I
(	O
HF	I
)	O
,	O
acute	I
myocardial	I
infarction	I
(	O
AMI	I
)	O
,	O
and	O
pneumonia	I
.	O

Using	O
each	O
metric	O
,	O
we	O
calculated	O
the	O
absolute	O
change	O
and	O
correlation	I
between	O
performance	O
;	O
the	O
percent	O
of	O
hospitals	I
remaining	O
in	O
extreme	O
deciles	O
and	O
level	O
of	O
agreement	O
;	O
and	O
differences	O
in	O
longitudinal	I
performance	O
.	O

PRINCIPAL	O
FINDINGS	O
:	O

Average	O
hospital	I
rates	O
for	O
HF	I
patients	I
and	O
the	O
CMS	O
metric	O
were	O
generally	O
higher	O
than	O
for	O
other	O
conditions	I
and	O
metrics	O
.	O

Correlations	I
between	O
the	O
ACR	I
and	O
CMS	O
metrics	O
were	O
highest	O
(	O
r	I
=	O
0.67	O
-	O
0.84	O
)	O
.	O

Rates	O
calculated	O
using	O
the	O
PPR	O
and	O
either	O
ACR	I
or	O
CMS	O
metrics	O
were	O
moderately	O
correlated	I
(	O
r	I
=	O
0.50	O
-	O
0.67	O
)	O
.	O

Between	O
47	O
and	O
75	O
percent	O
of	O
hospitals	I
in	O
an	O
extreme	O
decile	O
according	O
to	O
one	O
metric	O
remained	O
when	O
using	O
a	O
different	O
metric	O
.	O

Correlations	I
among	O
metrics	O
were	O
modest	O
when	O
measuring	O
hospital	I
longitudinal	I
change	O
.	O

CONCLUSIONS	O
:	O

Different	O
approaches	O
to	O
computing	O
readmissions	I
can	O
produce	O
different	O
hospital	I
rankings	O
and	O
impact	O
pay-for-performance	O
.	O

Careful	O
consideration	O
should	O
be	O
placed	O
on	O
readmission	I
metric	O
choice	O
for	O
these	O
applications	O
.	O

The	O
reality	O
of	O
heart	I
failure	I
in	O
Latin	O
America	O
.	O

Heart	I
failure	I
(	O
HF	I
)	O
data	O
in	O
Latin	O
America	O
(	O
LA	O
)	O
were	O
reviewed	O
to	O
guide	O
health	I
service	O
planning	O
in	O
the	O
prevention	O
and	O
treatment	O
of	O
HF	I
.	O

The	O
HF	I
epidemiology	I
and	O
the	O
adequacy	O
of	O
relevant	O
health	I
service	O
provision	O
related	O
to	O
HF	I
in	O
LA	O
are	O
not	O
well	O
delineated	O
.	O

A	O
systematic	O
search	O
of	O
the	O
electronic	O
databases	O
and	O
the	O
World	O
Health	I
Organization	O
website	O
was	O
undertaken	O
for	O
HF	I
in	O
LA	O
.	O

LA	O
countries	O
have	O
reduced	O
gross	O
income	O
and	O
lower	O
total	O
expenditure	O
on	O
health	I
per	O
capita	O
.	O

LA	O
is	O
a	O
heterogeneous	O
region	O
with	O
HF	I
risk	O
factors	O
of	O
developed	O
and	O
nondeveloped	O
countries	O
,	O
including	O
lower	O
risk	O
of	O
raised	O
blood	I
glucose	I
levels	O
,	O
obesity	I
,	O
tobacco	O
,	O
and	O
aging	O
,	O
whereas	O
systemic	I
hypertension	I
(	O
SH	I
)	O
,	O
rheumatic	I
fever	I
,	O
and	O
Chagas	I
'	I
disease	I
(	O
C	I
'D	I
)	O
are	O
higher	O
in	O
LA	O
.	O

Main	O
etiologies	I
of	O
HF	I
in	O
LA	O
are	O
idiopathic	I
dilated	I
cardiomyopathy	I
(	O
from	O
1.3	O
%	O
to	O
37	O
%	O
)	O
,	O
C	I
'D	I
(	O
from	O
1.3	O
%	O
to	O
21	O
%	O
)	O
,	O
ischemic	I
(	O
from	O
68	O
%	O
to	O
17	O
%	O
)	O
,	O
SH	I
(	O
from	O
14	O
%	O
to	O
76	O
%	O
)	O
,	O
valvular	I
(	O
from	O
3	O
%	O
to	O
22	O
%	O
)	O
,	O
and	O
alcohol	O
related	O
(	O
from	O
1.1	O
%	O
to	O
8	O
%	O
)	O
.	O

The	O
prognosis	I
of	O
C	I
'D	I
HF	I
is	O
worse	O
than	O
for	O
other	O
etiologies	I
.	O

Chronic	I
HF	I
is	O
the	O
cause	O
of	O
death	I
in	O
6.3	O
%	O
of	O
cases	O
.	O

Decompensated	I
HF	I
is	O
the	O
main	O
cause	O
of	O
cardiovascular	I
hospitalization	I
.	O

The	O
prevalence	I
of	O
systolic	I
HF	I
varies	O
from	O
64	O
%	O
to	O
69	O
%	O
.	O

LA	O
is	O
under	O
the	O
awful	O
paradox	O
of	O
having	O
the	O
HF	I
risk	O
factors	O
and	O
HF	I
epidemiology	I
of	O
developed	O
countries	O
with	O
the	O
added	O
factors	O
of	O
SH	I
,	O
C	I
'D	I
,	O
and	O
rheumatic	I
fever	I
.	O

Overall	O
,	O
in	O
the	O
scenario	O
of	O
lower	O
total	O
expenditure	O
on	O
health	I
per	O
capita	O
and	O
lower	O
gross	O
national	O
income	O
per	O
capita	O
,	O
new	O
strategies	O
are	O
essential	O
for	O
prevention	O
and	O
treatment	O
of	O
HF	I
in	O
LA	O
.	O

First-in-class	O
angiotensin	I
receptor	I
neprilysin	I
inhibitor	I
in	O
heart	I
failure	I
.	O

Neprilysin	I
inhibitors	I
augment	O
the	O
natriuretic	I
peptide	I
system	O
by	O
preventing	O
the	O
breakdown	O
of	O
atrial	I
natriuretic	I
peptide	I
and	O
B-type	I
natriuretic	I
peptide	I
.	O

LCZ696	I
,	O
an	O
angiotensin	I
receptor	I
neprilysin	I
inhibitor	I
composed	O
of	O
a	O
neprilysin	I
inhibitor	I
prodrug	I
and	O
the	O
angiotensin	I
receptor	I
antagonist	I
valsartan	I
,	O
has	O
proven	O
effective	O
in	O
hypertension	I
,	O
has	O
shown	O
promise	O
in	O
a	O
pilot	O
trial	O
of	O
heart	I
failure	I
with	I
preserved	I
ejection	I
fraction	I
,	O
and	O
is	O
being	O
tested	O
in	O
a	O
large	O
outcomes	I
trial	O
of	O
heart	I
failure	I
with	I
reduced	I
ejection	I
fraction	I
.	O

A	O
preserved	I
ejection	I
fraction	I
outcomes	I
trial	O
is	O
beginning	O
.	O

Learning	O
from	O
recent	O
trials	O
and	O
shaping	O
the	O
future	O
of	O
acute	I
heart	I
failure	I
trials	O
.	O

The	O
last	O
decade	O
of	O
acute	I
heart	I
failure	I
(	O
HF	I
)	O
research	O
is	O
characterized	O
by	O
disappointments	O
in	O
large	O
phase	O
2	O
and	O
3	O
pharmacologic	I
studies	O
of	O
therapeutics	I
including	O
calcium-sensitizing	I
agents	I
and	O
antagonists	I
of	O
endothelin	I
,	O
vasopressin	I
,	O
and	O
adenosine	I
.	O

As	O
a	O
result	O
,	O
pharmacologic	I
management	O
for	O
acute	I
HF	I
has	O
changed	O
little	O
in	O
recent	O
years	O
,	O
and	O
adverse	I
event	I
rates	O
remain	O
higher	O
than	O
in	O
chronic	I
HF	I
.	O

Despite	O
neutral	O
results	O
in	O
many	O
acute	I
HF	I
trials	O
,	O
recent	O
studies	O
including	O
RELAX-AHF	I
,	O
ASTRONAUT	O
,	O
and	O
PRONTO	O
have	O
highlighted	O
the	O
role	O
of	O
appropriate	O
timing	O
of	O
patient	I
enrollment	O
,	O
targeting	O
the	O
right	O
patients	I
,	O
and	O
selecting	O
appropriate	O
end	I
points	I
and	O
sites	O
.	O

We	O
describe	O
lessons	O
learned	O
from	O
recent	O
trials	O
in	O
acute	I
HF	I
and	O
outline	O
strategies	O
to	O
improve	O
the	O
potential	O
for	O
success	O
in	O
future	O
trials	O
.	O

Ten-year	O
experience	O
with	O
extended	I
criteria	I
cardiac	I
transplantation	I
.	O

BACKGROUND	O
:	O

Extended	I
criteria	I
cardiac	I
transplant	I
(	O
ECCT	I
)	O
programs	O
expand	O
the	O
transplant	I
pool	O
by	O
matching	O
donors	I
and	O
recipients	O
typically	O
excluded	O
from	O
the	O
transplant	I
process	O
because	O
of	O
age	O
or	O
comorbidity	I
.	O

There	O
is	O
a	O
paucity	I
of	O
data	O
examining	O
long-term	O
outcomes	I
with	O
this	O
strategy	O
.	O

METHODS	O
AND	O
RESULTS	O
:	O

Between	O
January	O
2000	O
and	O
December	O
2009	O
,	O
adult	O
patients	I
undergoing	O
isolated	O
heart	I
transplant	I
were	O
prospectively	I
classified	O
as	O
ECCT	I
based	O
on	O
prespecified	O
criteria	O
.	O

Baseline	I
characteristics	O
and	O
outcomes	I
were	O
compared	O
between	O
ECCT	I
and	O
standard	O
criteria	O
cardiac	I
transplant	I
recipients	O
.	O

Two	O
Cox	I
proportional	I
hazards	I
models	I
were	O
developed	O
.	O

The	O
first	O
to	O
identify	O
clinical	I
variables	O
contributing	O
to	O
survival	O
between	O
the	O
2	O
groups	O
,	O
and	O
the	O
second	O
to	O
determine	O
the	O
additional	O
risk	O
associated	O
with	O
assignment	O
to	O
ECCT	I
.	O

Among	O
the	O
454	O
patients	I
who	O
underwent	O
heart	I
transplant	I
,	O
84	O
(	O
18.5	O
%	O
)	O
were	O
ECCT	I
.	O

Compared	O
with	O
the	O
patients	I
who	O
underwent	O
standard	O
criteria	O
cardiac	I
transplant	I
,	O
ECCT	I
patients	I
were	O
older	O
(	O
median	O
,	O
66.6	O
years	O
versus	O
53.2	O
years	O
;	O
P	I
<	O
0.001	O
)	O
,	O
with	O
higher	O
frequency	O
of	O
diabetes	I
mellitus	I
(	O
46.4	O
%	O
versus	O
24.6	O
%	O
;	O
P	I
<	O
0.001	O
)	O
and	O
chronic	I
kidney	I
disease	I
(	O
median	O
estimated	I
glomerular	I
filtration	I
rate	I
,	O
55	O
versus	O
61.6	O
mL	O
/	O
min	O
;	O
P=0.001	I
)	O
.	O

After	O
adjustment	O
for	O
baseline	I
characteristics	O
,	O
standard	O
criteria	O
cardiac	I
transplant	I
survival	O
was	O
higher	O
than	O
ECCT	I
at	O
1	O
(	O
89	O
%	O
versus	O
86	O
%	O
;	O
P=0.18	I
)	O
and	O
5	O
(	O
77	O
%	O
versus	O
66	O
%	O
;	O
P=0.035	I
)	O
years	O
.	O

In	O
a	O
multivariate	I
model	I
that	O
included	O
listing	O
criteria	O
,	O
creatinine	I
(	O
hazard	I
ratio	I
,	O
1.05	O
per	O
0.1	O
mg	O
/	O
dL	O
;	O
95	O
%	O
confidence	I
interval	I
,	O
1.02	O
-	O
1.09	O
;	O
P=0.001	I
)	O
was	O
a	O
significant	I
predictor	O
of	O
post-transplant	I
mortality	I
.	O

CONCLUSIONS	O
:	O

ECCT	I
is	O
an	O
acceptable	O
alternative	O
for	O
advanced	O
heart	I
failure	I
therapy	I
in	O
select	O
patients	I
.	O

Age	O
and	O
renal	I
dysfunction	I
are	O
important	O
determinants	O
of	O
long-term	O
survival	O
and	O
post-transplant	I
morbidity	I
.	O

Nicorandil	I
ameliorates	O
mitochondrial	I
dysfunction	I
in	O
doxorubicin-induced	I
heart	I
failure	I
in	O
rats	O
:	O
possible	O
mechanism	O
of	O
cardioprotection	I
.	O

Despite	O
of	O
its	O
known	O
cardiotoxicity	I
,	O
doxorubicin	I
is	O
still	O
a	O
highly	O
effective	O
anti-neoplastic	I
agent	I
in	O
the	O
treatment	O
of	O
several	O
cancers	O
.	O

In	O
the	O
present	O
study	O
,	O
the	O
cardioprotective	I
effect	O
of	O
nicorandil	I
was	O
investigated	O
on	O
hemodynamic	I
alterations	O
and	O
mitochondrial	I
dysfunction	I
induced	O
by	O
cumulative	O
administration	O
of	O
doxorubicin	I
in	O
rats	O
.	O

Doxorubicin	I
was	O
injected	I
i.p.	O
over	O
2	O
weeks	O
to	O
obtain	O
a	O
cumulative	O
dose	O
of	O
18	O
mg	O
/	O
kg	O
.	O

Nicorandil	I
(	O
3	O
mg	O
/	O
kg	O
/	O
day	O
)	O
was	O
given	O
orally	I
with	O
or	O
without	O
doxorubicin	I
treatment	O
.	O

Heart	I
rate	I
and	O
aortic	I
blood	I
flow	I
were	O
recorded	O
24	O
h	O
after	O
receiving	O
the	O
last	O
dose	O
of	O
doxorubicin	I
.	O

Rats	O
were	O
then	O
sacrificed	O
and	O
hearts	I
were	O
rapidly	O
excised	O
for	O
estimation	O
of	O
caspase-3	I
activity	O
,	O
phosphocreatine	I
and	O
adenine	I
nucleotides	I
contents	O
in	O
addition	O
to	O
cytochrome	I
c	I
,	O
Bcl2	I
,	O
Bax	I
and	O
caspase	I
3	I
expression	I
.	O

Moreover	O
,	O
mitochondrial	I
oxidative	I
phosphorylation	I
capacity	I
,	O
creatine	I
kinase	I
activity	O
and	O
oxidative	I
stress	I
markers	O
were	O
measured	O
together	O
with	O
the	O
examination	O
of	O
DNA	I
fragmentation	I
and	O
ultrastructural	O
changes	O
.	O

Nicorandil	I
was	O
effective	O
in	O
alleviating	O
the	O
decrement	O
of	O
heart	I
rate	I
and	O
aortic	I
blood	I
flow	I
and	O
the	O
state	O
of	O
mitochondrial	I
oxidative	I
stress	I
induced	O
by	O
doxorubicin	I
cardiotoxicity	I
.	O

Nicorandil	I
also	O
preserved	O
phosphocreatine	I
and	O
adenine	I
nucleotides	I
contents	O
by	O
restoring	O
mitochondrial	I
oxidative	I
phosphorylation	I
capacity	I
and	O
creatine	I
kinase	I
activity	O
.	O

Moreover	O
,	O
nicorandil	I
provided	O
a	O
significant	I
cardioprotection	I
via	O
inhibition	O
of	O
apoptotic	I
signaling	I
pathway	I
,	O
DNA	I
fragmentation	I
and	O
mitochondrial	I
ultrastructural	O
changes	O
.	O

Interestingly	O
,	O
nicorandil	I
did	O
not	O
interfere	O
with	O
cytotoxic	I
effect	O
of	O
doxorubicin	I
against	O
the	O
growth	O
of	O
solid	O
Ehrlich	I
carcinoma	I
.	O

In	O
conclusion	O
,	O
nicorandil	I
was	O
effective	O
against	O
the	O
development	O
of	O
doxorubicin-induced	I
heart	I
failure	I
in	O
rats	O
as	O
indicated	O
by	O
improvement	O
of	O
hemodynamic	I
perturbations	O
,	O
mitochondrial	I
dysfunction	I
and	O
ultrastructural	O
changes	O
without	O
affecting	O
its	O
antitumor	I
activity	O
.	O

Relationships	O
between	O
right	I
ventricular	I
function	I
,	O
body	O
composition	O
,	O
and	O
prognosis	I
in	O
advanced	O
heart	I
failure	I
.	O

OBJECTIVES	O
:	O

This	O
study	O
sought	O
to	O
examine	O
the	O
relationships	O
between	O
right	I
ventricular	I
(	O
RV	I
)	O
function	I
,	O
body	O
composition	O
,	O
and	O
prognosis	I
in	O
patients	I
with	O
advanced	O
heart	I
failure	I
(	O
HF	I
)	O
.	O

BACKGROUND	O
:	O

Previous	O
studies	O
investigating	O
HF-related	I
cachexia	I
have	O
not	O
examined	O
the	O
impact	O
of	O
RV	I
function	I
on	O
body	O
composition	O
.	O

We	O
hypothesized	O
that	O
RV	I
dysfunction	I
is	O
linked	O
to	O
weight	O
loss	O
,	O
abnormal	O
body	O
composition	O
,	O
and	O
worsened	O
prognosis	I
in	O
advanced	O
HF	I
.	O

METHODS	O
:	O

Subjects	O
with	O
advanced	O
HF	I
(	O
n	O
=	O
408	O
)	O
underwent	O
prospective	I
assessment	O
of	O
body	O
composition	O
(	O
skinfold	O
thickness	O
,	O
dual-energy	I
X-ray	I
absorptiometry	I
)	O
,	O
comprehensive	O
echocardiography	I
,	O
and	O
blood	I
testing	O
.	O

Subjects	O
were	O
followed	I
up	I
for	O
adverse	I
events	I
(	O
defined	O
as	O
death	I
,	O
transplantation	I
,	O
or	O
circulatory	I
assist	I
device	I
)	O
.	O

RESULTS	O
:	O

Subjects	O
with	O
RV	I
dysfunction	I
(	O
51	O
%	O
)	O
had	O
lower	O
body	I
mass	I
index	I
,	O
lower	O
fat	I
mass	I
index	O
,	O
and	O
were	O
more	O
likely	O
to	O
display	O
cachexia	I
(	O
19	O
%	O
)	O
.	O

The	O
extent	O
of	O
RV	I
dysfunction	I
correlated	I
with	O
greater	O
antecedent	O
weight	O
loss	O
and	O
a	O
lower	O
fat	O
/	O
lean	I
body	I
mass	I
ratio	O
.	O

Over	O
a	O
median	O
follow-up	I
of	O
541	O
days	O
,	O
there	O
were	O
150	O
events	O
(	O
37	O
%	O
)	O
.	O

Risk	O
of	O
event	O
was	O
greater	O
in	O
subjects	O
with	O
RV	I
dysfunction	I
(	O
hazard	I
ratio	I
:	O
3.09	O
[	O
95	O
%	O
confidence	I
interval	I
(	O
CI	I
)	O
:	O
2.18	O
to	O
4.45	O
]	O
)	O
and	O
cachexia	I
(	O
hazard	I
ratio	I
:	O
2.90	O
[	O
95	O
%	O
CI	I
:	O
2.00	O
to	O
4.12	O
]	O
)	O
in	O
univariate	I
and	O
multivariate	I
analyses	I
.	O

Increased	O
body	I
mass	I
index	I
was	O
associated	O
with	O
a	O
lower	O
event	O
rate	O
(	O
HR	I
per	O
kg	O
/	O
m	O
(	O
2	O
)	O
:	O
0.92	O
[	O
95	O
%	O
CI	I
:	O
0.88	O
to	O
0.96	O
]	O
)	O
,	O
and	O
this	O
protection	O
was	O
mediated	O
by	O
a	O
higher	O
fat	I
mass	I
(	O
0.91	O
[	O
95	O
%	O
CI	I
:	O
0.87	O
to	O
0.96	O
]	O
)	O
but	O
not	O
a	O
fat-free	I
mass	I
index	O
(	O
0.97	O
[	O
95	O
%	O
CI	I
:	O
0.92	O
to	O
1.03	O
]	O
)	O
.	O

CONCLUSIONS	O
:	O

RV	I
dysfunction	I
and	O
cardiac	I
cachexia	I
often	O
coexist	O
,	O
have	O
additive	O
adverse	O
impact	O
,	O
and	O
might	O
be	O
mechanistically	O
interrelated	O
.	O

Wasting	O
of	O
fat	O
but	O
not	O
of	O
lean	I
mass	I
was	O
predictive	O
of	O
adverse	I
outcome	I
,	O
suggesting	O
that	O
fat	O
loss	O
is	O
either	O
a	O
surrogate	O
of	O
enhanced	O
catabolism	O
or	O
adipose	I
tissue	I
is	O
cardioprotective	I
in	O
the	O
context	O
of	O
HF	I
.	O

B-type	I
natriuretic	I
peptide	I
and	O
N-terminal	I
pro-B-type	I
natriuretic	I
peptide	I
–	O
Diagnostic	I
role	O
in	O
stable	I
coronary	I
artery	I
disease	I

B-type	I
natriuretic	I
peptide	I
(	O
BNP	I
)	O
and	O
its	O
N-terminal	O
fragment	O
(	O
NT-proBNP	I
)	O
are	O
released	O
from	O
ventricular	I
cardiomyocytes	I
in	O
response	O
to	O
an	O
increase	O
in	O
ventricular	I
wall	I
stress	I
and	O
to	O
myocardial	I
ischemia	I
.	O

Both	O
BNP	I
and	O
NT-proBNP	I
have	O
proven	O
to	O
be	O
reliable	O
diagnostic	I
and	O
prognostic	I
biomarkers	I
in	O
patients	I
with	O
heart	I
failure	I
.	O

Recently	O
,	O
the	O
diagnostic	I
roles	O
of	O
BNP	I
and	O
NT-proBNP	I
in	O
patients	I
with	O
coronary	I
artery	I
disease	I
(	O
CAD	I
)	O
have	O
been	O
investigated	O
.	O

For	O
patients	I
with	O
acute	I
coronary	I
syndromes	I
,	O
data	O
have	O
been	O
derived	O
from	O
a	O
great	O
number	O
of	O
studies	O
,	O
whereas	O
in	O
patients	I
with	O
stable	I
CAD	I
,	O
only	O
a	O
limited	O
amount	O
of	O
recent	O
data	O
is	O
available	O
;	O
although	O
limited	O
,	O
these	O
data	O
show	O
that	O
elevations	O
in	O
BNP	I
and	O
NT-proBNP	I
levels	O
are	O
associated	O
with	O
the	O
extent	O
of	O
CAD	I
,	O
thus	O
providing	O
prognostic	I
information	O
for	O
an	O
unfavourable	O
clinical	I
outcome	I
.	O

However	O
,	O
clinical	I
and	O
therapeutic	I
implications	O
are	O
indistinct	O
and	O
need	O
to	O
be	O
elucidated	O
in	O
further	O
studies	O
.	O

Prevalence	I
,	O
clinical	I
characteristics	O
,	O
and	O
outcomes	I
associated	O
with	O
eccentric	I
versus	O
concentric	I
left	I
ventricular	I
hypertrophy	I
in	O
heart	I
failure	I
with	I
preserved	I
ejection	I
fraction	I
.	O

Although	O
concentric	I
remodeling	I
(	O
CR	I
)	O
and	O
concentric	I
hypertrophy	I
(	O
CH	I
)	O
are	O
common	O
forms	O
of	O
left	I
ventricular	I
(	O
LV	I
)	O
remodeling	I
in	O
heart	I
failure	I
with	I
preserved	I
ejection	I
fraction	I
(	O
HFpEF	I
)	O
,	O
eccentric	I
hypertrophy	I
(	O
EH	I
)	O
can	O
also	O
occur	O
in	O
these	O
patients	I
.	O

However	O
,	O
clinical	I
characteristics	O
and	O
outcomes	I
of	O
EH	I
have	O
not	O
been	O
well	O
described	O
in	O
HFpEF	I
.	O

We	O
prospectively	I
studied	O
402	O
patients	I
with	O
HFpEF	I
,	O
divided	O
into	O
4	O
groups	O
based	O
on	O
LV	I
structure	O
:	O
normal	O
geometry	O
(	O
no	O
LV	I
hypertrophy	I
[	O
LVH	I
]	O
and	O
relative	I
wall	I
thickness	I
[	O
RWT	I
]	O
≤0.42	O
)	O
;	O
CR	I
(	O
no	O
LVH	I
and	O
RWT	I
>	O
0.42	O
)	O
;	O
CH	I
(	O
LVH	I
and	O
RWT	I
>	O
0.42	O
)	O
;	O
and	O
EH	I
(	O
LVH	I
and	O
RWT	I
≤0.42	O
)	O
.	O

We	O
compared	O
clinical	I
,	O
laboratory	O
,	O
echocardiographic	I
,	O
invasive	I
hemodynamic	I
,	O
and	O
outcome	I
data	O
among	O
groups	O
.	O

Of	O
402	O
patients	I
,	O
48	O
(	O
12	O
%	O
)	O
had	O
EH	I
.	O

Compared	O
with	O
CH	I
,	O
patients	I
with	O
EH	I
had	O
lower	O
systolic	I
blood	I
pressure	I
and	O
less	O
renal	I
impairment	I
despite	O
similar	O
rates	O
of	O
hypertension	I
.	O

After	O
adjustment	O
for	O
covariates	I
,	O
EH	I
was	O
associated	O
with	O
reduced	O
LV	I
contractility	I
compared	O
with	O
CH	I
:	O
lower	O
LVEF	I
(	O
β	I
coefficient	I
=	O
-	O
3.2	O
;	O
95	O
%	O
confidence	I
interval	I
[	O
CI	I
]	O
-	O
5.4	O
to	O
-	O
1.1	O
%	O
)	O
and	O
ratio	O
of	O
systolic	I
blood	I
pressure	I
to	O
end-systolic	I
volume	I
(	O
β	I
coefficient	I
=	O
-	O
1.0	O
;	O
95	O
%	O
CI	I
-	O
1.5	O
to	O
-	O
0.5	O
mm	O
Hg	O
/	O
ml	O
)	O
.	O

EH	I
was	O
also	O
associated	O
with	O
increased	O
LV	I
compliance	I
compared	O
with	O
CH	I
(	O
LV	I
end-diastolic	I
volume	I
at	O
an	O
idealized	O
LV	I
end-diastolic	I
pressure	I
of	O
20	O
mm	O
Hg	O
β	I
coefficient	I
=	O
14.2	O
;	O
95	O
%	O
CI	I
9.4	O
to	O
19.1	O
ml	O
